## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.gratuito,entity.PublicoAlvo,entity.Tema,entity.Subtema,entity.Assuntos,entity.Segmentos,entity.DatasEspeciais,entity.Produtor,entity.perfilusuario,entity.familia,entity.PorteEmpresa,entity.TipoUsuario,entity.codigoCronos
10377,Prepare-se para a declaração anual do MEI,Artigo,De 2 de janeiro a 31 de maio: não perca o prazo da sua declaração anual de MEI: É fácil: veja como fazer a sua.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/512/512.jpeg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/prepare-se-para-a-declaracao-anual-do-mei,b75aedaca5fd3910VgnVCM1000001b00320aRCRD",,,Sim,MEI,Leis,DEVERES E OBRIGAÇÕES,,Todos,0,AM,,,MEI,Pessoa Jurídica,014d4cb3-2eb2-311a-baf8-82a59771e754
10378,Sucessão familiar em pequenos negócios,Artigo,"Veja como planejar a transição da empresa para os herdeiros, evitando conflitos e assegurando a continuidade.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/517/517.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/sucessao-familiar-em-pequenos-negocios,c9051f8d7c0a6910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,NEGÓCIO,Planejamento; Empreendedorismo; Sucessão Familiar,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,ac9ee62f-a403-309d-bb79-10d2fe1ad7f3
10379,Vantagens e desafios na gestão das empresas familiares,Artigo,"Boa parte da economia no Brasil está apoiada em empresas familiares, onde a gestão apresenta desafios únicos, com pessoais e profissionais misturados.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/521/521.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/vantagens-e-desafios-na-gestao-das-empresas-familiares,5d776f10703bd810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Empreendedorismo,GESTÃO,gestão; liderança; sebrae; Empreendedorismo,Todos,0,AM,,,EPP; ME,Pessoa Jurídica,21408530-f169-37f8-a1f8-b9598deff8c4
10380,Você conhece o Golden Circle?,Artigo,"É um modelo conceitual simples e poderoso, criado para levar o seu negócio a escolhas muito mais assertivas.",,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/voce-conhece-o-golden-circle,c29510c35524e810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,APRENDIZAGEM,Golden Circle,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,0e08cb62-38ad-3cbf-9674-503b0deb56ee
10381,03 formas diferentes de obter informações em uma entrevista de emprego,Artigo,Aprenda estratégias para obter informações dos candidatos à vaga de emprego ofertada pela sua empresa e como consegui-las.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/529/529.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/03-formas-diferentes-de-obter-informacoes-em-uma-entrevista-de-emprego,5e551984f843f510VgnVCM1000004c00210aRCRD",,,Sim,Todos,Pessoas,ENTREVISTA DE RH,,Todos,0,AP,,,Todos,Pessoa Física; Pessoa Jurídica,544a3353-8844-3c77-9f45-3fe0057e17ff
10382,4 benefícios de uma consultoria digital para o seu negócio,Artigo,Veja 4 benefícios que uma consultoria digital pode gerar para seu negócio e a melhoraria dela na sua estratégia de marketing.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/530/530.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/4-beneficios-de-uma-consultoria-digital-para-o-seu-negocio,6c41c51b14713610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,DIFERENCIAÇÃO,4 benefícios de uma consultoria digital para o seu negócio,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,ce7e920d-4770-30f3-b2fc-872b092b7465
10383,4 dicas para otimizar o tempo no trabalho,Artigo,"O empreendedor saber aproveitar bem o tempo é um grande diferencial competitivo para o sucesso, então veja 4 dicas  para ter o sucesso da empresa.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/531/531.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/4-dicas-para-otimizar-o-tempo-no-trabalho,d412c51b14713610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Planejamento,SOBREVIVÊNCIA,Otimizar. Tempo. Trabalho.,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,57153f5a-337f-3320-824b-a0dc046922fe
10384,5 ideias de negócio para mães,Artigo,É mãe e sonha em ter o seu próprio negócio? Conheça as dicas e alternativas de empreendimentos que podem ser conciliados com a maternidade.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/532/532.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/5-ideias-de-negocio-para-maes,083b91b055e6f510VgnVCM1000004c00210aRCRD",,,Sim,PF,Empreendedorismo,IDEIA DE NEGÓCIO,,Todos,0,AP,,,PF,Pessoa Física,4530110a-4e15-3614-a540-ac0451e26be0
10385,5 passos para identificar cliente insatisfeito e reconquistá-los,Artigo,Confira cinco dicas que podem ajudar sua empresa a satisfazer seus clientes e manter seu negócio nos trilhos do crescimento.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/533/533.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/5-passos-para-identificar-cliente-insatisfeito-e-reconquista-los,a0818178de8c5610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,CONSUMO,5 passos para identificar cliente insatisfeito e reconquistá-los,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,636b0262-8230-31e9-95d6-335b178d6a97
10386,6 dicas para escolher a melhor divulgação para sua empresa,Artigo,"Dicas para você divulgar sua empresa, aumentar as chances de novos negócios e alavancar as vendas!",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/534/534.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/6-dicas-para-escolher-a-melhor-divulgacao-para-sua-empresa,b9b9c9bc81fce510VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME,Mercado e Vendas,VENDA,divulgar; negócio; vendas; empresa,Todos,0,AP,,,MEI; ME,Pessoa Jurídica,85781d25-574c-3573-8837-988b823f8d35
10387,6 Passos para trabalhar com carrinho de Açaí,Artigo,Veja como trabalhar com carrinho de Açaí pode te levar ao sucesso.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/535/535.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/6-passos-para-trabalhar-com-carrinho-de-acai,235cc9bc81fce510VgnVCM1000004c00210aRCRD",,,Sim,MEI,Empreendedorismo,OPORTUNIDADE DE NEGÓCIO,6 Passos para trabalhar com carrinho de Açaí,Comércio atacadista rural; Comércio varejista de alimentos e bebidas; Comércio varejista - Diversos; Panificação; Fruticultura; Serviços de alimentação; Fruticultura; Horticultura,0,AP,,,MEI,Pessoa Jurídica,43a4983e-197b-31fd-bd86-3876a13b3461
10388,7 dicas úteis para montar uma oficina mecânica,Artigo,Atuar no mercado automotivo pode ser a sua grande oportunidade de negócio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/536/536.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/7-dicas-de-como-montar-uma-oficina-mecanica,afeac9bc81fce510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Planejamento,MODELO DO NEGÓCIO,7 Dicas de como montar uma oficina mecânica.,Serviços automotivos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,14d1d611-3e7d-317f-a1e3-e96418a2dcc7
10389,A Decisão de Exportar e a Elaboração do Projeto de Internacionalização,Artigo,A decisão pela internacionalização deve compreender as dificuldades do processo de “exposição” da empresa ao mercado internacional e usas exigências.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/537/537.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/a-decisao-de-exportar-e-a-elaboracao-do-projeto-de-internacionalizacao,d43d10f0fc10f510VgnVCM1000004c00210aRCRD",,,Sim,EPP; ME,Empreendedorismo,INTERNACIONALIZAÇÃO,,Todos,0,AP,,,EPP; ME,Pessoa Jurídica,4a26b7ad-2d06-3ac6-a2a5-b6619a95a616
10390,A importância do contrato de franquias,Artigo,Saiba porque é importante estar atento e ciente dos itens do contrato e quais cuidados devem ser tomados.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/538/538.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/a-importancia-do-contrato-de-franquias,7ea1b319e3070610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP,Leis,DEVERES E OBRIGAÇÕES,A importância do contrato de franquias,Todos,0,AP,,,MEI; EPP,Pessoa Jurídica,a9872976-b9a8-3db7-9f13-c561a647f95d
10391,A Importância do Registro de Marca para os Pequenos Negócios,Artigo,A utilização da marca como diferencial de competitividade precisa se objeto e decisão de registro e proteção.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/540/540.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/a-importancia-do-registro-de-marca-para-os-pequenos-negocios,956e517d36bcf510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Organização,CERTIFICAÇÃO,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,bca3669d-c0d9-3574-985c-823b7e82453b
10392,A influência da carga tributária nos preços de venda,Artigo,Saiba do que se trata este tipo de imposto e como ele altera o valor final do seu serviço ou produto.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/541/541.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/a-influencia-da-carga-tributaria-nos-precos-de-venda,af6ec39e167eb410VgnVCM1000003b74010aRCRD",,,Sim,MEI; EPP; ME,Finanças,IMPOSTOS,carga tributária nos preços de venda,Serviços automotivos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,30da04e6-de26-310b-adc4-25486d920043
10393,Ambiente inovador: oportunidade de melhoria e competitividade para MPE,Artigo,Uma estratégia voltada para inovação torna possível a percepção de oportunidades no mercado que nunca eram vistas por nenhuma outra empresa.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/542/542.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/ambiente-inovador-oportunidade-de-melhoria-e-competitividade-para-mpe,5ecbe4ecfa6f0610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Inovação,INICIATIVA SUSTENTÁVEL,Oportunidade; Especialização; Competitividade; Inovação; Estratégia,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,574e1476-d122-3a0a-9dfe-e414a3491ab0
10394,Aprenda a fazer a avaliação financeira de sua microfranquia,Artigo,Conheça os principais itens que você deve considerar na vida financeira de sua microfranquia na hora de decidir a entrada para o negócio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/543/543.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/aprenda-a-fazer-a-avaliacao-financeira-de-sua-microfranquia,ef2fb319e3070610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Finanças,CONTROLE FINANCEIRO,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,b088b042-c5c3-30df-963c-12f1b607cae3
10395,Aprenda as melhores estratégias para recrutar colaboradores,Artigo,Utilize essas três estratégias e aprenda a recrutar os melhores profissionais do mercado.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/544/544.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/aprenda-as-melhores-estrategias-para-recrutar-colaboradores,a2e6ad026673f510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Pessoas,RECRUTAMENTO DE PESSOAL,Recrutamento; Seleção,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,a6cc0dd5-8bc3-3f1f-b7cb-73314f3f9e9f
10396,Arranjo produtivo local na fruticultura do açaí,Artigo,Fatores críticos envolvidos nas dinâmicas do Arranjo produtivo local na fruticultura do açaí.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/546/546.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/arranjo-produtivo-local-na-fruticultura-do-acai,881bdd52aa611510VgnVCM2000004d00210aRCRD",,,Sim,MEI; EPP; ME,Cooperação,ARRANJO PRODUTIVO LOCAL,,Fruticultura,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,89c5593b-52ca-384b-b9ee-16185436be8a
10397,Aumente o desempenho da sua empresa: motivando por meio da comunicação,Artigo,Saiba como a comunicação tem grande importância em sua liderança e como ela ajuda no relacionamento com seus colaboradores em sua empresa.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/547/547.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/aumente-o-desempenho-da-sua-empresa-motivando-por-meio-da-comunicacao,9738a36382b3f510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Pessoas,COMUNICAÇÃO INTERNA,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,6961f2db-7b65-3ffb-8e5f-3a5a0445854e
10398,Avalie a solução para o problema de sua empresa,Artigo,Dicas para resolver problemas na sua empresa e como aproveitar a criatividade dos colaboradores para encontrar soluções.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/548/548.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/avalie-a-solucao-para-o-problema-de-sua-empresa,5cb9c51b14713610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME,Planejamento,PLANEJAMENTO ESTRATÉGICO,Solução. Problema. Dicas,Todos,0,AP,,,MEI; ME,Pessoa Jurídica,c00a1d78-ba54-3995-af80-a733dcfc9a7e
10399,Benefícios do marketing digital para as redes sociais da sua empresa,Artigo,"Agregue o conhecimento amplo e especializado, foque nas necessidades dos clientes, e impulsione sua empresa nas redes sociais.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/549/549.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/beneficios-do-marketing-digital-para-as-redes-sociais-da-sua-empresa,d6d31219dcf2f510VgnVCM1000004c00210aRCRD",,,Sim,EPP; ME,Inovação,INTELIGÊNCIA COMPETITIVA,Redes sociais. Agência de marketing. Especialista,Todos,0,AP,,,EPP; ME,Pessoa Jurídica,a3af6305-c539-326d-99dc-1af64ccde0bb
10400,Conheças as principais formas jurídicas das empresas,Artigo,"Saiba o que é forma jurídica, fique por dentro das mais conhecidas e suas principais características.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/551/551.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/caracteristicas-das-empresas-pela-forma-juridica,813ae3ae7d316410VgnVCM1000003b74010aRCRD",,,Sim,PF,Empreendedorismo,ABERTURA DE EMPRESA,Classificação empresa; Formas jurídicas; Tipos de empresas; Enquadrar empresa; Porte empresa,Todos,0,AP,,,PF,Pessoa Física,081f774e-339b-3086-969c-18ebb057d282
10401,Características de funcionários indispensáveis para sua empresa,Artigo,Saiba como identificar algumas características para ter em sua equipe funcionários indispensáveis para o crescimento do negócio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/552/552.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/caracteristicas-de-funcionarios-indispensaveis-para-sua-empresa,4e33850c4d8f2610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,Funcionários. Indispensáveis. Equipe.,Todos,0,AP,,,MEI; ME,Pessoa Jurídica,11ca37c0-65d2-3457-ae96-d660a3e23093
10402,Certidão Conjunta Negativa de Débitos Relativos,Artigo,"Saiba o que é, como e onde emitir sua certidão e Tributos Federais e à Dívida Ativa da União, custo e quem pode tirar uma.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/554/554.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/certidao-conjunta-negativa-de-debitos-relativos,ecd304f99f103610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Finanças,ACESSO A SERVICOS FINANCEIROS,Tributos Federais; Certidão; Receita Federal,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,56efc2e1-3f35-3006-9c59-94949ca43493
10403,Como abrir um estúdio de música,Artigo,Conheça os meios legais para abertura de uma empresa especializada em produção e gravação de músicas.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/555/555.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-abrir-um-estudio-de-musica,b52a7ad8d4570610VgnVCM1000004c00210aRCRD",,,Sim,PF,Empreendedorismo,ABERTURA DE EMPRESA,Legislação; Estúdio; Projeto; Música; Imposto,Todos,0,AP,,,PF,Pessoa Física,cc466e10-04b2-3e63-9a92-35e28002c82e
10404,Como conceder férias ao seu empregado,Artigo,Saiba o período e como conceder o direito de descanso anual para os funcionários de sua empresa.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/556/556.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-conceder-ferias-ao-seu-empregado,bc3b21aa2245c410VgnVCM1000003b74010aRCRD",,,Sim,MEI; EPP; ME,Leis,DIREITO DO TRABALHO,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,f5f085ca-5275-398e-bb06-bc149fc8fc60
10405,Como conceder férias ao seus colaboradores,Artigo,Saiba o período e como conceder o direito de descanso anual para os funcionários de sua empresa.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/557/557.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-conceder-ferias-ao-seus-colaboradores,77040d36ecfa1610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Leis,DIREITO DO TRABALHO,Aviso.; Cálculo; Pagamento; Via,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,ef6b3bd9-21c7-36d5-a610-eccd74ceb3df
10406,Como contratar pessoal para um salão de beleza,Artigo,"Conheça as melhoras formas de contratar profissionais para um salão de beleza, conforme consta na legislação trabalhista brasileira.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/558/558.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-contratar-pessoal-para-um-salao-de-beleza-no-amapa,776e56a7b5e0c410VgnVCM1000003b74010aRCRD",,,Sim,MEI; EPP; ME,Pessoas,CONTRATOS,pessoal; salão; contratar; beleza,Beleza,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,c751dcbd-e165-33f2-840f-b504e9cee838
10407,Como contratar temporariamente um funcionário,Artigo,Saiba quais procedimentos devem ser tomados na hora de contratar funcionários temporários.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/559/559.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-contratar-temporariamente-um-funcionario-no-estado-do-amapa,a0a4d8052245c410VgnVCM2000003c74010aRCRD",,,Sim,MEI; EPP; ME,Pessoas,CONTRATOS,Contrato temporário; Contratar Temporariamente; Contrato no Amapá,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,ec390212-03c1-33b9-bb3f-b334bddf7e7f
10408,Como contratar um advogado para sua empresa,Artigo,"Saiba como escolher, de que forma contratar uma assessoria jurídica e quais os custos que envolvem.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/560/560.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-contratar-um-advogado-para-sua-empresa,096aa36382b3f510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Leis,DIREITO,Saiba como escolher; de que forma contratar uma assessoria jurídica e quais os custos que envolvem.,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,f679062b-ee0d-39a3-8c64-c865662fafb2
10409,Como detectar um boleto fraudado?,Artigo,"Em 4 passos simples, saiba como detectar fraudes em um boleto bancário.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/561/561.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-detectar-um-boleto-fraudado,88eee28bcd1f4610VgnVCM1000004c00210aRCRD",,,Sim,MEI,Empreendedorismo,SERVIÇO,Como detectar um boleto fraudado?,Todos,0,AP,,,MEI,Pessoa Jurídica,54e6caf7-65a2-3caf-9424-bab379f687a7
10410,Como elaborar um cadastro de clientes,Artigo,Aprenda a elaborar um cadastro que contenha as informações pessoais e de compra de seus clientes.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/562/562.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-elaborar-um-cadastro-de-clientes,d1440d36ecfa1610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,CONSUMIDOR,Grupo.; Perfil; Cadastro; Modelo; Cliente,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,8c555be9-9241-3368-9246-5f993a97a3e2
10411,Como escolher o melhor regime tributário para a sua empresa?,Artigo,Tenha informações de como escolher o melhor regime tributário para o seu negócio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/563/563.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-escolher-o-melhor-regime-tributario-para-a-sua-empresa,62fbcc19e6223610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Leis,LEGISLAÇÃO TRIBUTÁRIA,Regime tributário. Empresa. Negócio.,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,de93f751-dd64-318a-8e3e-cf55554283a9
10412,Como escolher um bom contador para sua empresa,Artigo,Saiba a importância de escolher um bom contador e bom escritório de contabilidade para auxiliar na gestão econômica e financeira de sua empresa.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/564/564.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-escolher-um-bom-contador-para-sua-empresa,650bb024a8b7c410VgnVCM1000003b74010aRCRD",,,Sim,MEI; EPP; ME,Finanças,SERVIÇO CONTÁBIL,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,b7e1f6a1-1496-31c8-b377-a06e312612b9
10413,Como escrever conteúdo para o site de sua empresa,Artigo,Aprenda a escrever e alimentar seu site empresarial com conteúdo original constantemente.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/565/565.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-escrever-conteudo-para-o-site-de-sua-empresa,e8e2598b99dde510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Inovação,DIFERENCIAL,Como escrever conteúdo para o site de sua empresa,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,213ba108-5de2-38a4-bf68-7949ad7e88f1
10414,Aprenda como fazer a declaração anual do MEI,Artigo,Confira informações sobre os procedimentos para realização da declaração anual do MEI passo a passo.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/566/566.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-fazer-a-declaracao-anual-do-mei,944c95f326b66410VgnVCM1000003b74010aRCRD",,,Sim,MEI,Leis,MICROEMPREENDEDOR INDIVIDUAL,como fazer a declaração anual do mei gratuito; declaração anual de microempreendedor individual; qual o valor da declaração anual do mei; como reimprimir a declaração anual do mei; declaração anual mei 2023 como fazer; declaração anual mei gratuita; Declaração anual do MEI,Todos,0,AP,,,MEI,Pessoa Jurídica,9efb0c18-b644-3e99-b7c4-3a79b5dee766
10415,Como fazer um demonstrativo de resultados,Artigo,O que é DRE – Demonstrativo de Resultados do Exercício. A DRE é uma ferramenta que permite apurar o resultado financeiro da empresa em um período.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/568/568.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-fazer-um-demonstrativo-de-resultados,48f3ace85e4ef510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Finanças,CONTROLE FINANCEIRO,,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,bfc7aa37-1149-3a8e-9e51-94a9931f3fe6
